id,category,product_url,name,ingredients,status
1119,Toners__astringents,https://www.ewg.org/skindeep/products/956676-Dove_Amplified_Textures_Hydration_Boost_Scalp_Tonic/,Dove Amplified Textures Hydration Boost Scalp Tonic,"WATER (AQUA), NIACINAMIDE, GLYCERIN, AMODIMETHICONE, PVP, POLYQUATERNIUM-37, FRAGRANCE (PARFUM), PEG-12 DIMETHICONE, PHENOXYETHANOL, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, POLYSORBATE 20, CETRIMONIUM CHLORIDE, LACTIC ACID, DISODIUM EDTA, CYCLOPENTASILOXANE, IODOPROPYNYL BUTYLCARBAMATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, COCOS NUCIFERA (COCONUT) OIL, ALOE BARBADENSIS LEAF JUICE, BENZYL ALCOHOL, BENZYL BENZOATE, BENZYL SALICYLATE, CITRONELLOL, GERANIOL, HEXYL CINNAMAL, HYDROXYCITRONELLAL, LIMONENE, LINALOOL.",scraped
1120,Toners__astringents,https://www.ewg.org/skindeep/products/959559-Revolution_Clarifying_Niacinamide_Tonic/,Revolution Clarifying Niacinamide Tonic,"AQUA (WATER, EAU), BUTYLENE GLYCOL, HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, POLOXAMER 184, DIPROPYLENE GLYCOL, NIACINAMIDE, BENZYL ALCOHOL, SODIUM COCOAMPHOACETATE, DISODIUM COCOAMPHODIACETATE, UREA, GLYCERIN, SODIUM CHLORIDE, PARFUM (FRAGRANCE), DEHYDROACETIC ACID, DISODIUM EDTA, PHENOXYETHANOL, ANTHEMIS NOBILIS FLOWER EXTRACT, CITRONELLOL, ALOE BARBADENSIS LEAF JUICE, HYDROXYCITRONELLAL, SODIUM BENZOATE, POTASSIUM SORBATE, BENZYL SALICYLATE, CINNAMYL ALCOHOL, CI 16035 (RED 40).",scraped
1121,Toners__astringents,https://www.ewg.org/skindeep/products/2083009-Mario_Badescu_Skin_Care_Hydrating_Glow_Facial_Toner/,Mario Badescu Skin Care Hydrating Glow Facial Toner,"Water (Aqua/Eau), Propanediol, Glycerin, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hyaluronate, Palmitoyl Tetrapeptide-10, Chondrus Crispus Extract, Caprylic/Capric Triglyceride, Gluconolactone, Hydrogenated Lecithin, Tocopherol, Polysorbate 20, Caprylyl Glycol, Cetyl Palmitate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Polysorbate 80, Sorbitan Stearate, Glyceryl Caprylate, Glyceryl Undecylenate, Phospholipids, Xanthan Gum, Glucomannan, Fragrance (Parfum), Phenoxyethanol, Citric Acid, Chlorphenesin, Sodium Sulfite, Sodium Benzoate",scraped
1122,Toners__astringents,https://www.ewg.org/skindeep/products/7652963-BABOR_Herbal_Balancing_Toner/,Babor Herbal Balancing Toner,"ALOE BARBADENSIS LEAF JUICE, NIACINAMIDE, GLYCERIN, HYDROLYZED YEAST PROTEIN, POLYGLYCERYL-10 LAURATE, PISTACIA LENTISCUS (MASTIC) GUM, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT, PENTYLENE GLYCOL, LECITHIN, LACTIC ACID, BUTYLENE GLYCOL, ALCOHOL, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF OIL, CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER OIL, AQUA/WATER/EAU, METHYL EUGENOL, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, SODIUM BENZOATE, POTASSIUM SORBATE, LINALOOL, LIMONENE",scraped
1123,Toners__astringents,https://www.ewg.org/skindeep/products/7048079-The_Face_Shop_Rice_Ceramide_Moisturizing_Toner/,The Face Shop Rice Ceramide Moisturizing Toner,"WATER/EAU, GLYCERIN, ALCOHOL DENAT., GLYCERETH-26, DIPROPYLENE GLYCOL, PEG-75, 1,2-HEXANEDIOL, ORYZA SATIVA (RICE) EXTRACT, ORYZA SATIVA (RICE) BRAN OIL, CERAMIDE NP, DIMETHICONE, PEG-60 HYDROGENATED CASTOR OIL, HYDROGENATED LECITHIN, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SODIUM HYALURONATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, POLYGLYCERYL-10 OLEATE, LECITHIN, GLYCOSPHINGOLIPIDS, POTASSIUM HYDROXIDE, TRISODIUM EDTA, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, FRAGRANCE/PARFUME, HYDROXYCITRONELLAL, LINALOOL",scraped
1124,Toners__astringents,https://www.ewg.org/skindeep/products/1031409-St_Ives_St_Ives_Aha_Exfoliating_Toner_Apricot/,"St. Ives, Aha Exfoliating Toner, Apricot","WATER/AQUA, GLYCOLIC ACID, GLYCERIN, HEXYLENE GLYCOL, SODIUM HYDROXIDE, POLYSORBATE 20, CITRIC ACID, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PHENOXYETHANOL, FRAGRANCE/PARFUM, TETRASODIUM EDTA, PROPYLENE GLYCOL, CETRIMONIUM CHLORIDE, CETYLPYRIDINIUM CHLORIDE, PRUNUS ARMENIACA (APRICOT) FRUIT EXTRACT, BENZYL ALCOHOL, BENZYL SALICYLATE, CINNAMAL, CINNAMYL ALCOHOL, CITRONELLOL, GERANIOL, HEXYL CINNAMAL, LIMONENE, LINALOOL",scraped
1125,Toners__astringents,https://www.ewg.org/skindeep/products/924828-Garnier_Skin_Active_Balancing_Facial_Mist_2020_formulation/,Garnier Skin Active Balancing Facial Mist (2020 formulation),": 967270 5 AQUA/WATER, ALCOHOL DENAT., GLYCERIN, CAMELLIA SINENSIS LEAF EXTRACT, SODIUM HYDROXIDE, SODIUM PHYTATE, CAPRYLYL/CAPRYL, GLUCOSIDE, MALTODEXTRIN, SALICYLIC ACID, LINALOOL, LIMONENE, BENZYL ALCOHOL, BENZYL SALICYLATE, PARFUM/FRAGRANCE",scraped
1126,Toners__astringents,https://www.ewg.org/skindeep/products/887120-Modesa_Deep_Cleansing_Astringent_Sensitive_Skin_Formula_2018_formulation/,Modesa Deep Cleansing Astringent Sensitive Skin Formula (2018 formulation),"WATER, SD ALCOHOL 40-B, GLYCERIN, FRAGRANCE, CAMPHOR, EUCALYPTUS GLOBULUS LEAF OIL, EUGENIA CARYOPHYLLUS (CLOVE) LEAF OIL, BENZOIC ACID, BLUE 1.",scraped
1127,Toners__astringents,https://www.ewg.org/skindeep/products/6654981-Kiehls_Kiehls_Cucumber_Herbal_AlcoholFree_Toner_/,Kiehls Cucumber Herbal Alcohol-Free Toner,"Aqua / water, pentylene glycol, phenoxyethanol, propylene glycol, sodium pca, methylparaben, allantoin, cucumis sativus fruit extract / cucumber fruit extract, aloe barbadensis / aloe barbadensis leaf juice, camphor, chamomilla recutita extract / matricaria flower extract, urtica dioica / nettle extract, equisetum arvense extract, betula alba extract, ci 19140 / yellow 5, ci 14700 / red 4, ci 42090 / blue 1",scraped
1128,Toners__astringents,https://www.ewg.org/skindeep/products/843924-Bliss_Facial_Toner_2019_formulation/,Bliss Facial Toner (2019 formulation),"WATER (AQUA/EAU), GLYCERIN, BUTYLENE GLYCOL, PHENOXYETHANOL, BIOSACCHARIDE GUM-1, XANTHAN GUM, PPG-26-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL, SORBITOL, PROPYLENE GLYCOL, FRAGRANCE (PARFUM), CHLORHEXIDINE DIGLUCONATE, PLANTAGO LANCEOLATA LEAF EXTRACT, ROSA CENTIFOLIA FLOWER EXTRACT, MALACHITE EXTRACT, SODIUM HYALURONATE, LIMONENE, HEXYL CINNAMAL, BLUE 1 (CI 42090)",scraped
1129,Toners__astringents,https://www.ewg.org/skindeep/products/1070837-Topcare_Beauty_Astringent_Skin_Cleanser/,Topcare Beauty Astringent Skin Cleanser,"WATER, ALCOHOL DENAT ., GLYCERIN, BENZOIC ACID, CAMPHOR, EUGENIA CARYOPHYLLUS (CLOVE) LEAF OIL, EUCALYPTUS GLOBULUS LEAF OIL, FRAGRANCE, BLUE 1, POLYSORBATE 20",scraped
1130,Toners__astringents,https://www.ewg.org/skindeep/products/963898-Studio_Selection_Sensitive_Skin_Astringent/,Studio Selection Sensitive Skin Astringent,"WATER, ALCOHOL DENAT., GLYCERIN, BENZOIC ACID, CAMPHOR, EUGENIA CARYOPHYLLUS (CLOVE) BUD OIL, EUCALYPTUS GLOBULUS LEAF/TWIG OIL, POLYSORBATE 20, FRAGRANCE, BLUE 1",scraped
1131,Toners__astringents,https://www.ewg.org/skindeep/products/992254-St_Moriz_Advanced_Pro_Formula_Radiant_Glow_Face_Mist/,St. Moriz Advanced Pro Formula Radiant Glow Face Mist,"AQUA, DIHYDROXYACETONE, PROPYLENE GLYCOL, PEG-40 HYDROGENATED CASTOR OIL, ETHOXYDIGLYCOL, PHENOXYETHANOL, PARFUM, ETHYLHEXYLGLYCERIN, ALOE BARBADENSIS LEAF POWDER, TOCOPHERYL ACETATE, SODIUM METABISULFITE, LIMONENE, ALPHA-ISOMETHYL IONONE.",scraped
1132,Toners__astringents,https://www.ewg.org/skindeep/products/934240-elf_Pore_Toner_Balm_2020_formulation/,E.l.f. Pore Toner Balm (2020 formulation),"WATER (AQUA), BUTYLENE GLYCOL, PROPYLENE GLYCOL, SODIUM STEARATE, BIS-PEG-18 METHYL ETHER DIMETHYL SILANE, GLYCERIN, OLETH-10, CAMELLIA SINENSIS (GREEN TEA) LEAF EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, PHENOXYETHANOL, STEARIC ACID, ETHYLHEXYLGLYCERIN, FRAGRANCE (PARFUM) MAY CONTAIN: BLUE 1 (CI 42090), YELLOW 5 (CI 19140)",scraped
1133,Toners__astringents,https://www.ewg.org/skindeep/products/964794-Three_Warriors_Face_Tan_Aqua_Mist/,Three Warriors Face Tan Aqua Mist,Aqua; Dihydroxyacetone; Alcohol; Propanediol; Glycerin; Olea Europaea Fruit Oil; Polyglyceryl-10 Laurate; Aloe Barbadensis Leaf Extract; Betaine; Xanthan Gum; Tocopherol; Ascorbic Acid; Levulinic Acid; Hydrolyzed Jojoba Esters; Aroma; Potassium Sorbate; Jasminum Grandiflorum Flower Extract; Rosa Damascena Flower Oil; Sodium Levulinate; Citric Acid; Chamomilla Recutita Extract; Linalool; Benzyl Benzoate; Citronellol; Benzyl Alcohol; Geraniol.,scraped
1134,Toners__astringents,https://www.ewg.org/skindeep/products/895249-Advanced_Clinicals_Hyaluronic_Acid__Aloe_Vera_Hydro_Boost_Toner_8_fl_oz/,Advanced Clinicals Hyaluronic Acid + Aloe Vera Hydro Boost Toner 8 fl oz,"Water (Aqua), Glycerin, Pyrus Malus (Apple) Fruit Extract, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Tocopheryl Acetate, Camellia Sinensis Leaf Extract, Lactobacillus Ferment, Glucosamine HCl, Carrageenan, Lonicera Caprifolium (Honeysuckle) Flower Extract, Punica Granatum Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Coffea Robusta Seed Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Vitis Vinifera (Grape) Leaf Extract, Sea Salt, Euterpe Oleracea Fruit Extract, Arctostaphylos Uva-Ursi Leaf Extract, Lycium Barbarum Fruit Extract, Morinda Citrifolia Fruit Extract, Rubus Idaeus (Raspberry) Fruit, Aristotelia Chilensis Fruit Extract, Brassica Oleracea Acephala Leaf Extract, Tetrasodium Glutamate Diacetate, Maltodextrin, Isopentyldiol, Pentylene Glycol, PEG-12 Dimethicone, Fragrance, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Citric Acid, Limonene, CI 42090, CI 14700",scraped
1135,Toners__astringents,https://www.ewg.org/skindeep/products/464356-Skin_Success_Deep_Cleansing_Facial_Astringent_with_Vitamin_E/,Skin Success Deep Cleansing Facial Astringent with Vitamin E,"Isopropyl Alcohol, Water (Aqua), Zinc Phenolsulfonate, Fragrance (Parfum), Limonene, Citral, Geraniol, Linalool, Tocopheryl Acetate (Vitamin E) (Vitamin E), Alcohol, Menthol, Yellow 5 Lake (CI 19140), Yellow 6 Aluminum Lake (CI 15985) (CI 15985)",scraped
1136,Toners__astringents,https://www.ewg.org/skindeep/products/1733872-Perricone_MD_High_Potency_Face_Finishing__Firming_Toner/,Perricone MD High Potency Face Finishing & Firming Toner,"Water/Aqua/Eau, Rosa Damascena Flower Water, Citric Acid, Glycerin, Dimethyl MEA, Sodium Polystyrene Sulfonate, 1,2-Hexanediol, Sodium Benzoate, Rose Extract, Polysorbate 20, Propanediol, Glycyrrhiza Glabra (Licorice) Rhizome/Root, Hydrolyzed Rhodophyceae Extract, Panthenol, Fragrance (Parfum), Tetrasodium Glutamate Diacetate, Magnesium Aspartate, Zinc Gluconate, Potassium Sorbate, Humulus Lupulus (Hops) Extract, Xylitol, Caprylic Acid, Phenoxyethanol, Vitis Vinifera (Grape) Leaf Extract, Caprylyl Glycol, Menthol, Copper Gluconate, Citronellol, Geraniol, Hydroxycitronellal",scraped
1137,Toners__astringents,https://www.ewg.org/skindeep/products/1060703-Doctor_Babor__Doctor_Babor_Cleanformance_Herbal_Balancing_Toner/,Doctor Babor Cleanformance Herbal Balancing Toner,"ALOE BARBADENSIS LEAF JUICE, NIACINAMIDE, GLYCERIN, HYDROLYZED YEAST PROTEIN, POLYGLYCERYL-10 LAURATE, PHENOXYETHANOL, BUTYLENE GLYCOL, ALCOHOL, PENTYLENE GLYCOL, ETHYLHEXYLGLYCERIN, PISTACIA LENTISCUS GUM, LECITHIN, ROSMARINUS OFFICINALIS LEAF OIL, LINALOOL, CITRUS AURANTIUM DULCIS FLOWER OIL, LIMONENE, SALVIA OFFICINALIS LEAF EXTRACT, SODIUM BENZOATE, LACTIC ACID, POTASSIUM SORBATE, HAMAMELIS VIRGINIANA LEAF EXTRACT, METHYL EUGENOL, AQUA",scraped
1138,Toners__astringents,https://www.ewg.org/skindeep/products/934917-Sea_Breeze_Original_Formula_Astringent_2020_formulation/,Sea Breeze Original Formula Astringent (2020 formulation),"WATER, ALCOHOL DENAT., CAMPHOR, FRAGRANCE, MENTHA PIPERITA (PEPPERMINT) OIL, EUGENIA CARYOPHYLLUS (CLOVE) LEAF OIL, EUCALYPTUS GLOBULUS LEAF OIL, SODIUM BENZOATE, YELLOW 5, ORANGE 4",scraped
1139,Toners__astringents,https://www.ewg.org/skindeep/products/968476-First_Aid_Beauty_Facial_Radiance_Pads/,First Aid Beauty Facial Radiance Pads,"WATER/AQUA/EAU, ALOE BARBADENSIS LEAF JUICE, GLYCERIN, CUCUMIS SATIVUS (CUCUMBER) FRUIT WATER, LACTIC ACID, GLYCOLIC ACID, SODIUM HYDROXIDE, PHENOXYETHANOL, CHRYSANTHEMUM PARTHENIUM (FEVERFEW) EXTRACT, POLYSORBATE 20, CAMELLIA SINENSIS LEAF EXTRACT, CITRUS MEDICA LIMONUM (LEMON) PEEL EXTRACT, CITRUS NOBILIS (MANDARIN ORANGE) FRUIT EXTRACT, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, POTASSIUM SORBATE, PHYLLANTHUS EMBLICA FRUIT EXTRACT, SODIUM BENZOATE, CITRIC ACID, HYALURONIC ACID, CHLORPHENESIN, EDTA, TETRASODIUM EDTA",scraped
1140,Toners__astringents,https://www.ewg.org/skindeep/products/951049-Epionce_Purifying_Toner/,Epionce Purifying Toner,"Water (Aqua), Alcohol Denat., Butylene Glycol, Althaea Officinalis (Marsh Mallow) Root Extract, Blue 1, Citrus Aurantium Dulcis (Orange) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Disodium EDTA, Glycerin, Lavandula Angustifolia (Lavender) Flower Extract, Limonene, Linalool, Menthol, Peg 40 Hydrogenated Castor Oil, Salicylic Acid, Salix Alba (Willow) Bark Extract, Triethanolamine, Vitis Vinifera (Grape) Seed Extract.",scraped
1141,Toners__astringents,https://www.ewg.org/skindeep/products/991704-Sei_Bella_Charcoal__Flower_Mattifying_Toning_Mist/,Sei Bella Charcoal & Flower Mattifying Toning Mist,"Aqua (Water/Eau), Pentylene Glycol, Silica, Phenoxyethanol, Calcium Chloride, Chondrus Crispus Extract, Lithium Magnesium Sodium Silicate, Saccharum Officinarum (Sugarcane) Extract, Polyglyeryl-10 Laurate, Butylene Glycol, Ethylhexylglycerin, Propanediol, Glycerin, Fragrance (Parfum), Charcoal Powder, Epilobium Fleischeri Extract, Enantia Chlorantha Bark Extract, Aloe Barbadensis Leaf Extract, Ceteth-25, Oleth-10, Citrus Grandis (Grapefruit) Seed Extract, Bioflavonoids, Potassium Sorbate, Brassica Oleracea Italica (Broccoli) Extract, Citric Acid, Tocopherol, Xanthan Gum, Oleanolic Acid, Linalool, Limonene",scraped
1142,Toners__astringents,https://www.ewg.org/skindeep/products/1000541-Be_Natural_Organics_Niacin_Complex_Balancing_Mist/,Be Natural Organics Niacin Complex Balancing Mist,"Aqua (water), aloe barbadensis (aloevera) leaf juice, sodium hyaluronate, niacinamide (vitamin B3), propanediol, populus tremuloides (aspen) bark extract, gluconolactone and sodium benzoate, glycerin, water, salvia officinalis (sage) extract, glycerin, organic laminaria digitata (sea kelp) extract, sodium citrate, ethanol (organic cane sugar alcohol), thioctic acid (alpha lipoic acid) powder, DMAE (dimethylaminoethanol) natural (bitartrate), cucumis sativus (cucumber) extract, water (and) phospholipids (and) ubiquinone, citrus sinensis dulcis (orange) peel oil, citrus aurantium amara (bitter orange) flower oil, eriocephalus punctulatus (chamomile cape) oil, anthemis nobilis (chamomile roman) flower oil, salvia sclarea (clary sage) flower oil, cananga odorata macrophylla (ylang ylang) flower oil, lavandula angustifolia (lavender) oil.",scraped
1143,Toners__astringents,https://www.ewg.org/skindeep/products/5070252-OFRA_Essential_Toner/,OFRA Essential Toner,"Water, Glycerin, Polysorbate 20, Palmitic Acid, Boric Acid, Panthenol, Chamomilla Recutita Extract, Mimosa Tenuiflora Leaf Extract, Cucumis Sativus Extract, Stearic Acid, Aminomethyl Propanol, Hexylene Glycol, Caprylyl Glycol, Tetrasodium Edta, Citric Acid, Phenoxyethanol, Fragrance, CI 17200, CI 19140, CI 16035",scraped
1144,Toners__astringents,https://www.ewg.org/skindeep/products/68273-Soo_Ae_Sooae_Aha__Pha_Exfoliating_Toner_Pads/,"We're sorry, but something went wrong.",Unknown Ingredients,scraped
1145,Toners__astringents,https://www.ewg.org/skindeep/products/2184756-Pixi_By_Petra_Pixi_Skintreats_Clarity_Tonic__Exfoliating_Toner/,Pixi By Petra Pixi Skintreats Clarity Tonic - Exfoliating Toner,"Water/Aqua/Eau, Propylene Glycol, Glycolic Acid (5%), Hamamelis Virginiana (Witch Hazel) Water, Butylene Glycol, Glycerin, Sodium Hydroxide, Panthenol, Aloe Barbadensis Leaf Juice, Cucumis Sativus (Cucumber) Fruit Extract, Salix Alba (Willow) Bark Extract, Anthemis Nobilis (Chamomile) Flower Extract, Centella Asiatica Extract, Equisetum Arvense Extract, Melissa Officinalis Leaf Extract, Thymus Vulgaris (Thyme) Extract, Urtica Dioica (Nettle) Extract, Allantoin, Disodium Edta, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Fragrance (Parfum), Limonene, Linalool.",scraped
1146,Toners__astringents,https://www.ewg.org/skindeep/products/7426247-Innisfree_Green_Tea_Hyaluronic_Acid_Toner/,Innisfree Green Tea Hyaluronic Acid Toner,"WATER / AQUA / EAU, BUTYLENE GLYCOL, PROPANEDIOL, GLYCERIN, 1,2-HEXANEDIOL, TREHALOSE, PANTHENOL, POLYGLYCERIN-3, PPG-13-DECYLTETRADECETH-24, CAPRYLIC/CAPRIC TRIGLYCERIDE, LACTOBACILLUS FERMENT LYSATE, XANTHAN GUM, ETHYLHEXYLGLYCERIN, FRAGRANCE / PARFUM, DISODIUM EDTA, CELLULOSE GUM, CAMELLIA SINENSIS LEAF EXTRACT, SQUALANE, CAMELLIA SINENSIS SEED OIL, LACTIC ACID, LINALOOL, LIMONENE, SODIUM HYALURONATE, HYDROLYZED HYALURONIC ACID, SODIUM HYALURONATE CROSSPOLYMER, HYALURONIC ACID, ACRYLATES/STEARYL METHACRYLATE COPOLYMER, TREMELLA FUCIFORMIS SPOROCARP EXTRACT, SODIUM ACETYLATED HYALURONATE, TOCOPHEROL, CERAMIDE NP",scraped
1147,Toners__astringents,https://www.ewg.org/skindeep/products/1005601-Neutrogena_Clear_Pore_Oil_Eliminating_Astringent/,Neutrogena Clear Pore Oil Eliminating Astringent,"Active Ingredients: Salicylic Acid 2.0%; Inactive Ingredients: ALCOHOL DENAT., WATER, HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, BUTYLENE GLYCOL, GLYCERETH-7, METHYL GLUCETH-20, ALCOHOL, FRAGRANCE, PROPYLENE GLYCOL, BENZOPHENONE-4, ALOE BARBADENSIS LEAF EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, BLUE 1",scraped
1148,Toners__astringents,https://www.ewg.org/skindeep/products/887201-Equate_Beauty_Sensitive_Skin_Deep_Cleaning_Astringent_2018_formulation/,Equate Beauty Sensitive Skin Deep Cleaning Astringent (2018 formulation),"Active Ingredients: SALICYLIC ACID 0.5%; Inactive Ingredients: ALCOHOL (24.5%), ALGAE EXTRACT, ALOE BARBADENSIS LEAF EXTRACT, BENZOPHENONE-4, DENATONIUM BENZOATE, DIMETHICONE PROPYL PG-BETAINE, FRAGRANCE, GLYCERIN, ISOCETETH-20, PEG-32, PROPYLENE GLYCOL, SODIUM CITRATE, WATER, BLUE 1",scraped
1149,Toners__astringents,https://www.ewg.org/skindeep/products/846198-Neutrogena_AlcoholFree_Toner_Cleansing_2019_formulation/,Neutrogena Alcohol-Free Toner Cleansing (2019 formulation),"PURIFIED WATER, PEG-4, BUTYLENE GLYCOL, POLYSORBATE 20, CETETH-24, CHOLETH-24, PANTHENOL, GLYCERETH-26, SODIUM PCA, BENZALKONIUM CHLORIDE, DISODIUM EDTA, SODIUM CHLORIDE, METHYLPARABEN, PROPYLPARABEN, FRAGRANCE.",scraped
1150,Toners__astringents,https://www.ewg.org/skindeep/products/1031595-Skin__Lab_Skin_Lab_Boosts_Hydration_Facial_Mist/,Skin Lab Boosts Hydration Facial Mist,"WATER (AQUA/EAU), GLYCERIN, PROPYLENE GLYCOL, PHENOXYETHANOL, POLYSORBATE 20, ETHYLHEXYLGLYCERIN, HAMAMELIS VIRGINIANA WATER, PANTHENOL, FRAGRANCE (PERFUM), BENZYL SALICYLATE, ALPHA-ISOMETHYL IONONE, HEXYL CINNAMAL, LINALOOL, EUGENOL, BUTYLENE GLYCOL, SODIUM HYALURONATE, ALGAE EXTRACT, CHLORELLA VULGARIS EXTRACT, CITRIC ACID, BENZOIC ACID, BLUE 1 (CI 42090)",scraped
1151,Toners__astringents,https://www.ewg.org/skindeep/products/969235-Clarins_Hydrating_Toning_Lotion/,Clarins Hydrating Toning Lotion,"AQUA/WATER/EAU, ALOE BARBADENSIS LEAF JUICE, PROPANEDIOL, GLYCERIN, PROPYLENE GLYCOL, PPG-26-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL, ETHYLHEXYLGLYCERIN, MARIS AQUA/SEA WATER/EAU DE MER, PARFUM/ FRAGRANCE, CAPRYLYL GLYCOL, DISODIUM EDTA, SODIUM CITRATE, LIMONENE, PHENETHYL ALCOHOL, LAMINARIA DIGITATA EXTRACT, LINALOOL, FICUS CARICA (FIG) FRUIT EXTRACT, CITRIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE, CHLORELLA VULGARIS EXTRACT, GERANIOL, SACCHARIDE ISOMERATE, ALPHA-ISOMETHYL IONONE, CITRAL, CITRONELLOL, COUMARIN, CROCUS SATIVUS FLOWER EXTRACT.",scraped
1152,Toners__astringents,https://www.ewg.org/skindeep/products/923951-NassifMD_Dermaceuticals_Detox_Pads_Complexion_Perfecting_Pads_2020_formulation/,NassifMD Dermaceuticals Detox Pads Complexion Perfecting Pads (2020 formulation),"Water, Butylene Glycol, Hamamelis Virginiana (Witch Hazel) Extract, Methyl Gluceth-20, Phenoxyethanol, Pentylene Glycol, Salicylic Acid, PPG-5-Ceteth-20, Ethylhexylglycerin, Polysorbate 20, Sodium PCA, Bakuchiol, Potassium Sorbate, Allantoin, Sodium Hydroxide, Fragrance, Disodium EDTA, Salix Nigra (Willow) Bark Extract, Lactic Acid, Glycolic Acid, Ectoin, 3-O-Ethyl Ascorbic Acid, Sorbitol, Dihydroxymethylchromone",scraped
1153,Toners__astringents,https://www.ewg.org/skindeep/products/1052505-Ren_Radiance_Ready_Steady_Glow_Daily_AHA_Tonic/,REN Radiance Ready Steady Glow Daily AHA Tonic,"Aqua (Water), Sodium Lactate, Lactic Acid, Heptyl Glucoside, Potassium Azeloyl Diglycinate, Triethyl Citrate, Glyceryl Caprylate, Salix Nigra (Willow) Bark Extract, Benzoic Acid, Citrus Nobilis (Mandarin) Peel Oil, Citrus Aurantium Dulcis (Orange) Flower Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Tangerina (Tangerine) Peel Oil, Heptanol, Parfum* (Fragrance), Limonene",scraped
1154,Toners__astringents,https://www.ewg.org/skindeep/products/955914-SkinCo_Truffle_Therapy_Face_Toner/,Skin&Co Truffle Therapy Face Toner,"AQUA (WATER), HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF WATER, SALVIA OFFICINALIS (SAGE) EXTRACT*, CITRUS MEDICA LIMONUM (LEMON) PEEL EXTRACT*, ROSA CANINA FRUIT EXTRACT*, CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER EXTRACT*, TUBER MELANSPORUM EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT*, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT*, LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT*, CALENDULA OFFICINALIS FLOWER EXTRACT*, GLYCERIN, PARFUM, SODIUM LACTATE, SODIUM PCA, PROLINE, NIACINAMIDE, INOSITOL, PANTHENOL, DISODIUM EDTA, PHENOXYETHANOL, POLYSORBATE 20, ETHYLHEXYLGLYCERIN, COUMARIN.",scraped
